City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
542,Pacific Grove,36.6177,-121.9166,95.14,34,1,3.0,US,2021-10-03 19:25:40
543,Ciudad Valles,21.9833,-99.0167,84.29,71,41,5.01,MX,2021-10-03 19:28:50
544,Bluefields,12.0137,-83.7635,84.27,79,40,4.61,NI,2021-10-03 19:28:50
545,Markova,48.6758,24.4138,48.13,69,5,4.23,UA,2021-10-03 19:28:51
546,Borba,-4.3878,-59.5939,90.25,52,100,1.86,BR,2021-10-03 19:28:51
547,Meulaboh,4.1363,96.1285,75.38,86,22,3.85,ID,2021-10-03 19:28:51
548,Pasighat,28.0667,95.3333,73.53,97,100,2.73,IN,2021-10-03 19:28:52
549,Talcahuano,-36.7167,-73.1167,60.48,51,0,21.85,CL,2021-10-03 19:28:52
550,Karaman,37.0833,33.25,53.17,52,0,8.77,TR,2021-10-03 19:28:52
551,Shaoguan,24.8,113.5833,75.88,85,0,1.19,CN,2021-10-03 19:28:53
552,Kupang,-10.1667,123.5833,75.88,84,27,4.7,ID,2021-10-03 19:28:53
553,Valparaiso,-33.0393,-71.6273,68.23,43,0,16.11,CL,2021-10-03 19:25:20
554,Bonavista,48.6499,-53.1147,58.12,88,69,12.3,CA,2021-10-03 19:28:54
555,Novokruchininskiy,51.7833,113.7667,37.13,74,100,3.36,RU,2021-10-03 19:28:54
556,Kavieng,-2.5744,150.7967,80.92,74,100,2.73,PG,2021-10-03 19:28:54
557,Simao,22.7886,100.9748,63.18,98,100,2.57,CN,2021-10-03 19:28:55
558,Ust-Kut,56.7938,105.7672,34.68,88,100,1.7,RU,2021-10-03 19:28:55
559,Bam,29.106,58.357,78.24,19,5,10.02,IR,2021-10-03 19:28:55
560,Nikolsk,53.7189,46.0712,44.1,85,100,4.27,RU,2021-10-03 19:28:56
561,Yeppoon,-23.1333,150.7333,73.18,93,2,3.71,AU,2021-10-03 19:28:56
562,Formosa Do Rio Preto,-11.0483,-45.1931,99.61,15,9,9.33,BR,2021-10-03 19:28:57
563,Tazovskiy,67.4667,78.7,33.4,84,100,8.59,RU,2021-10-03 19:28:57
564,Adre,13.4667,22.2,81.45,35,56,5.03,TD,2021-10-03 19:28:57
565,Lyaskelya,61.7667,31.0167,48.43,85,0,9.48,RU,2021-10-03 19:28:58
566,Shelbyville,35.4834,-86.4603,73.47,46,90,1.99,US,2021-10-03 19:25:55
567,Mahenge,-8.6833,36.7167,67.24,50,45,2.46,TZ,2021-10-03 19:28:58
568,Dwarka,22.2394,68.9678,82.27,82,7,10.47,IN,2021-10-03 19:28:58
569,Tubuala,9.5167,-79.0333,87.91,80,100,6.93,PA,2021-10-03 19:28:59
570,Alvaraes,-3.2208,-64.8042,87.67,57,100,1.63,BR,2021-10-03 19:28:59
571,Townsville,-19.25,146.8,70.68,94,48,4.61,AU,2021-10-03 19:28:59
572,Kununurra,-15.7667,128.7333,75.18,83,68,5.75,AU,2021-10-03 19:29:00
573,Taga,46.95,24.05,48.52,47,99,2.57,RO,2021-10-03 19:29:00
574,Tawau,4.2498,117.8871,77.13,86,100,3.06,MY,2021-10-03 19:29:00
575,Presidencia Roque Saenz Pena,-26.7852,-60.4388,65.37,41,100,11.65,AR,2021-10-03 19:29:01
576,Dudinka,69.4058,86.1778,17.83,95,99,1.21,RU,2021-10-03 19:29:01
577,Codrington,-38.2667,141.9667,49.8,91,45,15.52,AU,2021-10-03 19:29:02
578,San Jeronimo,-11.9472,-75.2829,64.27,44,81,5.35,PE,2021-10-03 19:29:02
579,Jiuquan,39.7432,98.5174,45.99,43,100,7.4,CN,2021-10-03 19:29:02
580,Batagay-Alyta,67.8006,130.4114,16.47,89,34,2.37,RU,2021-10-03 19:29:03
581,Safranbolu,41.2508,32.6942,52.59,91,55,2.55,TR,2021-10-03 19:29:03
582,Kulhudhuffushi,6.6221,73.07,82.11,77,58,16.2,MV,2021-10-03 19:29:03
583,Safaga,26.7292,33.9365,82.78,47,0,14.45,EG,2021-10-03 19:29:04
584,Khuzdar,27.7384,66.6434,76.96,22,9,6.98,PK,2021-10-03 19:29:04
585,Miri,4.4148,114.0089,75.34,94,20,3.44,MY,2021-10-03 19:29:05
586,Tessaoua,13.7574,7.9874,92.84,18,0,2.68,NE,2021-10-03 19:29:05
587,Westerland,54.9079,8.3033,54.95,81,100,20.83,DE,2021-10-03 19:29:05
588,Manbij,36.5281,37.9549,74.17,49,0,14.47,SY,2021-10-03 19:29:06
589,Petrivka,46.9695,30.9591,57.65,53,93,8.12,UA,2021-10-03 19:29:06
590,Disna,55.568,28.1971,45.5,81,19,10.36,BY,2021-10-03 19:29:06
591,Greencastle,39.6445,-86.8647,77.34,81,40,1.01,US,2021-10-03 19:29:06
